time_us,detValue
58003010,2.763600
58005010,2.513700
58006010,2.557800
58008010,2.572500
58010010,2.665600
58011010,2.538200
58013010,2.631300
58014010,2.744000
58016010,2.920400
58018010,2.886100
58019010,2.797900
58021010,2.695000
58023010,2.518600
58024010,2.753800
58026010,2.729300
58028010,2.611700
58029010,2.739100
58031010,2.650900
58032010,2.601900
58034010,2.959600
58036010,2.822400
58037010,2.665600
58039010,2.562700
58041010,2.748900
58042010,2.675400
58044010,2.601900
58045010,2.802800
58047010,2.660700
58049010,2.616600
58050010,2.861600
58052010,2.660700
58054010,2.783200
58055011,2.646000
58057010,2.709700
58058010,2.621500
58060010,2.513700
58062010,2.778300
58063010,2.636200
58065010,2.788100
58067010,2.758700
58068010,2.734200
58070010,2.660700
58071010,2.768500
58073010,2.454900
58075010,2.773400
58076010,2.675400
58078010,2.685200
58080010,2.611700
58081010,2.601900
58083010,2.851800
58085010,2.842000
58086010,2.837100
58088010,2.690100
58089010,2.773400
58091010,2.548000
58093010,2.748900
58094010,2.650900
58096010,2.768500
58098010,2.567600
58099010,2.763600
58101010,2.704800
58102010,2.856700
58104010,2.793000
58106010,2.783200
58107010,2.503900
58109010,2.773400
58111010,2.543100
58112011,2.846900
58114010,2.778300
58115010,2.778300
58117010,2.822400
58119010,2.842000
58120010,2.763600
58122010,2.685200
58124010,2.719500
58125010,2.793000
58127010,2.572500
58128010,2.797900
58130010,2.827300
58132010,2.797900
58133010,2.660700
58135010,2.900800
58137010,2.783200
58138010,2.748900
58140010,2.572500
58142010,2.763600
58143010,2.562700
58145010,2.582300
58146010,2.797900
58148010,2.587200
58150010,2.910600
58151010,2.832200
58153010,2.837100
58155010,2.744000
58156012,2.592100
58158010,3.033100
58159010,3.008600
58161010,3.028200
58163010,3.087000
58164010,2.910600
58166010,2.920400
58168010,3.155600
58169011,3.013500
58171010,3.042900
58172010,2.881200
58174010,2.827300
58176010,2.856700
58177010,2.886100
58179010,2.925300
58181010,2.949800
58182010,3.033100
58184010,3.180100
58185010,3.077200
58187010,2.954700
58189010,2.788100
58190010,2.900800
58192010,2.959600
58194010,2.851800
58195010,3.033100
58197010,2.944900
58199010,3.180100
58200010,3.140900
58202010,2.964500
58203010,3.077200
58205010,2.920400
58207010,2.842000
58208010,2.861600
58210010,2.842000
58212010,3.101700
58213010,3.067400
58215010,2.993900
58216010,3.189900
58218010,2.944900
58220010,3.047800
58221010,2.851800
58223010,2.773400
58225010,2.900800
58226011,2.910600
58228010,3.013500
58229010,2.954700
58231010,3.028200
58233010,3.180100
58234010,2.974300
58236010,3.145800
58238010,2.817500
58239010,2.954700
58241010,2.900800
58242010,3.008600
58244010,2.866500
58246010,2.891000
58247010,2.998800
58249010,2.925300
58251010,3.008600
58252010,3.155600
58254010,2.935100
58256010,2.925300
58257010,2.876300
58259010,2.851800
58260010,3.008600
58262010,2.920400
58264010,2.915500
58265010,2.881200
58267010,3.087000
58269010,2.940000
58270010,3.018400
58272010,3.038000
58273010,2.954700
58275010,3.077200
58277010,2.886100
58278010,2.940000
58280010,2.979200
58282010,3.077200
58283011,3.033100
58285010,3.185000
58286010,3.175200
58288010,3.067400
58290010,2.739100
58291010,2.856700
58293010,2.837100
58295010,3.072300
58296010,2.856700
58298010,3.116400
58299010,2.959600
58301010,2.984100
58303010,2.954700
58304010,2.930200
58306010,2.812600
58308010,3.106600
58309010,2.969400
58311010,2.930200
58313010,2.998800
58314010,2.871400
58316010,3.096800
58317010,3.067400
58319014,2.998800
58321010,2.719500
58322010,2.748900
58324010,2.690100
58326010,2.670500
58327010,2.680300
58329010,2.739100
58330010,2.660700
58332010,2.842000
58334010,2.670500
58335010,2.773400
58337010,2.719500
58339010,2.655800
58340011,2.562700
58342010,2.685200
58343010,2.783200
58345010,2.616600
58347010,2.748900
58348010,2.851800
58350010,2.822400
58352010,2.832200
58353010,2.601900
58355010,2.538200
58356010,2.650900
58358010,2.538200
58360010,2.538200
58361010,2.636200
58363010,2.822400
58365010,2.851800
58366010,2.665600
58368010,2.734200
58370010,2.690100
58371010,2.548000
58373010,2.729300
58374010,2.499000
58376010,2.680300
58378010,2.704800
58379010,2.695000
58381010,2.773400
58383010,2.655800
58384010,2.910600
58386010,2.763600
58387010,2.783200
58389010,2.621500
58391010,2.729300
58392010,2.567600
58394010,2.587200
58396010,2.837100
58397011,2.680300
58399010,2.846900
58400010,2.729300
58402010,2.837100
58404010,2.744000
58405010,2.606800
58407010,2.788100
58409010,2.621500
58410010,2.523500
58412010,2.675400
58413010,2.597000
58415010,2.842000
58417010,2.817500
58418010,2.763600
58420010,2.557800
58422010,2.709700
58423010,2.680300
58425010,2.817500
58427010,2.724400
58428010,2.753800
58430010,2.592100
58431010,2.621500
58433010,2.905700
58435010,2.699900
58436010,2.592100
58438010,2.557800
58440010,2.753800
58441010,2.655800
58443010,2.636200
58444010,2.533300
58446010,2.660700
58448010,2.616600
58449010,2.842000
58451010,2.920400
58453010,2.793000
58454011,2.793000
58456010,2.469600
58457010,2.513700
58459010,2.704800
58461010,2.665600
58462010,2.714600
58464010,2.655800
58466010,2.807700
58467010,2.817500
58469010,2.734200
58470010,2.675400
58472010,2.773400
58474010,2.587200
58475010,2.670500
58477010,2.724400
58479010,2.621500
58480010,2.631300
58482012,2.597000
58484010,3.057600
58485010,3.101700
58487010,3.057600
58488010,2.856700
58490010,2.837100
58492010,2.851800
58493010,2.807700
58495010,2.871400
58497010,2.930200
58498010,3.082100
58500010,3.170300
58501010,2.974300
58503010,3.145800
58505010,2.842000
58506010,2.846900
58508010,3.052700
58510010,2.807700
58511011,3.077200
58513010,3.116400
58514010,2.954700
58516010,3.052700
58518010,3.072300
58519010,3.013500
58521010,2.866500
58523010,2.871400
58524010,3.013500
58526010,2.984100
58527010,3.062500
58529010,3.057600
58531010,3.096800
58532010,2.900800
58534010,3.013500
58536010,3.126200
58537010,3.033100
58539010,2.949800
58541010,2.989000
58542010,2.920400
58544010,2.974300
58545010,3.082100
58547010,3.033100
58549010,2.915500
58550010,3.003700
58552010,3.140900
58554010,3.047800
58555010,2.920400
58557010,2.915500
58558010,3.062500
58560010,2.979200
58562010,3.101700
58563010,3.057600
58565010,2.989000
58567010,2.998800
58568011,3.155600
58570010,3.003700
58571010,2.837100
58573010,2.900800
58575010,3.072300
58576010,2.940000
58578010,2.998800
58580010,3.052700
58581010,3.096800
58583010,2.954700
58584010,3.067400
58586010,2.969400
58588010,3.008600
58589010,2.940000
58591010,3.018400
58593010,3.013500
58594010,2.935100
58596010,2.861600
58598010,2.886100
58599010,2.984100
58601010,2.949800
58602010,3.087000
58604010,3.062500
58606010,2.930200
58607010,2.871400
58609010,2.969400
58611010,2.940000
58612010,2.895900
58614010,2.910600
58615010,2.930200
58617010,2.959600
58619010,3.062500
58620010,2.964500
58622010,2.905700
58624010,2.812600
58625011,3.008600
58627010,2.895900
58628010,3.042900
58630010,3.116400
58632010,3.121300
58633010,3.155600
58635010,3.185000
58637010,2.915500
58638010,2.842000
58640010,2.989000
58641010,2.915500
58643010,2.900800
58645014,3.003700
58646010,2.837100
58648010,2.646000
58650010,2.930200
58651010,2.719500
58653010,2.842000
58655010,2.601900
58656010,2.601900
58658010,2.543100
58659010,2.670500
58661010,2.660700
58663010,2.748900
58664010,2.709700
58666010,2.719500
58668010,2.729300
58669010,2.871400
58671010,2.518600
58672010,2.763600
58674010,2.621500
58676010,2.626400
58677010,2.611700
58679010,2.685200
58681010,2.793000
58682011,2.699900
58684010,2.886100
58685010,2.665600
58687010,2.675400
58689010,2.533300
58690010,2.552900
58692010,2.675400
58694010,2.572500
58695010,2.812600
58697010,2.685200
58698010,2.763600
58700010,2.827300
58702010,2.709700
58703010,2.685200
58705010,2.724400
58707010,2.695000
58708010,2.744000
58710010,2.719500
58712010,2.626400
58713010,2.685200
58715010,2.739100
58716010,2.768500
58718010,2.665600
58720010,2.655800
58721010,2.685200
58723010,2.606800
58725010,2.739100
58726010,2.660700
58728010,2.778300
58729010,2.655800
58731010,2.631300
58733010,2.846900
58734010,2.714600
58736010,2.606800
58738010,2.719500
58739011,2.636200
58741010,2.528400
58742010,2.802800
58744010,2.807700
58746010,2.797900
58747010,2.773400
58749010,2.695000
58751010,2.915500
58752010,2.817500
58754010,2.611700
58755010,2.601900
58757010,2.660700
58759010,2.655800
58760010,2.714600
58762010,2.665600
58764010,2.631300
58765010,2.793000
58767010,2.861600
58769010,2.621500
58770010,2.601900
58772010,2.685200
58773010,2.729300
58775010,2.734200
58777010,2.739100
58778010,2.626400
58780010,2.592100
58782010,2.690100
58783010,2.783200
58785010,2.690100
58786010,2.822400
58788010,2.601900
58790010,2.719500
58791010,2.567600
58793010,2.704800
58795010,2.675400
58796011,2.685200
58798010,2.827300
58799010,2.788100
58801010,2.650900
58803010,2.699900
58804010,2.626400
58806010,2.704800
58808013,2.670500
58809010,2.905700
58811010,2.984100
58812010,3.067400
58814010,2.915500
58816010,2.993900
58817010,3.136000
58819010,2.998800
58821010,2.969400
58822010,3.023300
58824010,2.817500
58826010,3.008600
58827010,2.851800
58829010,3.003700
58830010,2.861600
58832010,3.096800
58834010,3.003700
58835010,3.155600
58837010,3.087000
58839010,2.935100
58840010,2.793000
58842010,2.876300
58843010,3.038000
58845010,2.930200
58847010,3.111500
58848010,2.969400
58850010,3.047800
58852010,3.150700
58853011,2.905700
58855010,3.067400
58856010,2.871400
58858010,3.013500
58860010,2.925300
58861010,2.842000
58863010,2.895900
58865010,3.042900
58866010,3.018400
58868010,2.925300
58869010,3.013500
58871010,2.930200
58873010,2.822400
58874010,2.940000
58876010,3.057600
58878010,2.915500
58879010,2.881200
58881010,2.969400
58883010,3.229100
58884010,3.116400
58886010,2.905700
58887010,3.072300
58889010,2.895900
58891010,2.846900
58892010,2.935100
58894010,2.925300
58896010,2.944900
58897010,2.895900
58899010,2.944900
58900010,2.974300
58902010,3.175200
58904010,2.925300
58905010,2.866500
58907010,2.832200
58909010,3.082100
58910011,2.886100
58912010,2.979200
58913010,3.111500
58915010,2.856700
58917010,3.126200
58918010,3.072300
58920010,3.087000
58922010,3.008600
58923010,3.013500
58925010,3.082100
58926010,2.974300
58928010,3.116400
58930010,2.949800
58931010,2.905700
58933010,2.964500
58935010,3.150700
58936010,3.038000
58938010,2.807700
58940010,2.949800
58941010,2.910600
58943010,2.954700
58944010,3.057600
58946010,2.856700
58948010,3.052700
58949010,3.131100
58951010,3.082100
58953010,3.087000
58954010,3.077200
58956010,3.038000
58957010,2.900800
58959010,3.087000
58961010,3.042900
58962010,2.871400
58964010,2.891000
58966010,2.979200
58967011,3.018400
58969010,3.072300
58970014,2.905700
58972010,2.675400
58974010,2.763600
58975010,2.734200
58977010,2.783200
58979010,2.660700
58980010,2.557800
58982010,2.793000
58983010,2.900800
58985010,2.695000
58987010,2.690100
58988010,2.695000
58990010,2.695000
58992010,2.797900
58993010,2.587200
58995010,2.753800
58997010,2.616600
58998010,2.856700
59000010,2.807700
59001010,2.797900
59003010,2.572500
59005010,2.655800
59006010,2.582300
59008010,2.572500
59010010,2.548000
59011010,2.802800
59013010,2.592100
59014010,2.562700
59016010,2.793000
59018010,2.675400
59019010,2.802800
59021010,2.616600
59023010,2.562700
59024011,2.680300
59026010,2.597000
59027010,2.793000
59029010,2.748900
59031010,2.763600
59032010,2.753800
59034010,2.768500
59036010,2.856700
59037010,2.660700
59039010,2.626400
59040010,2.739100
59042010,2.704800
59044010,2.773400
59045010,2.660700
59047010,2.832200
59049010,2.768500
59050010,2.935100
59052010,2.861600
59054010,2.763600
59055010,2.778300
59057010,2.543100
59058010,2.641100
59060010,2.636200
59062010,2.744000
59063010,2.832200
59065010,2.699900
59067010,2.783200
59068010,2.636200
59070010,2.552900
59071010,2.665600
59073010,2.680300
59075010,2.641100
59076010,2.650900
59078010,2.802800
59080010,2.719500
59081011,2.797900
59083010,2.797900
59084010,2.685200
59086010,2.817500
59088010,2.641100
59089010,2.695000
59091010,2.646000
59093010,2.660700
59094010,2.636200
59096010,2.773400
59097010,2.753800
59099010,2.773400
59101010,2.699900
59102010,2.817500
59104010,2.606800
59106010,2.675400
59107010,2.484300
59109010,2.650900
59111010,2.621500
59112010,2.744000
59114010,2.606800
59115010,2.773400
59117010,2.714600
59119010,2.753800
59120010,2.763600
59122010,2.778300
59124010,2.739100
59125010,2.597000
59127010,2.699900
59128010,2.631300
59130010,2.660700
59132010,2.704800
59133012,2.827300
59135010,3.042900
59137010,2.969400
59138011,2.915500
59140010,2.778300
59141010,2.827300
59143010,3.003700
59145010,2.940000
59146010,2.998800
59148010,2.935100
59150010,2.969400
59151010,2.998800
59153010,2.998800
59154010,3.042900
59156010,2.959600
59158010,3.072300
59159010,2.920400
59161010,2.989000
59163010,2.881200
59164010,2.969400
59166010,3.194800
59168010,3.072300
59169010,3.136000
59171010,3.067400
59172010,2.802800
59174010,3.003700
59176010,2.891000
59177010,2.812600
59179010,2.979200
59181010,3.013500
59182010,3.018400
59184010,3.101700
59185010,3.121300
59187010,3.082100
59189010,2.886100
59190010,2.891000
59192010,2.891000
59194010,2.969400
59195011,2.964500
59197010,3.023300
59198010,2.920400
59200010,3.150700
59202010,2.993900
59203010,3.057600
59205010,2.827300
59207010,2.876300
59208010,2.925300
59210010,3.042900
59211010,2.954700
59213010,2.861600
59215010,3.140900
59216010,3.175200
59218010,3.140900
59220010,3.072300
59221010,2.851800
59223010,2.797900
59225010,2.989000
59226010,3.077200
59228010,2.964500
59229010,2.925300
59231010,3.018400
59233010,2.993900
59234010,3.038000
59236010,3.136000
59238010,2.837100
59239010,2.886100
59241010,2.837100
59242010,2.984100
59244010,2.954700
59246010,3.008600
59247010,2.944900
59249010,2.974300
59251010,3.072300
59252011,2.925300
59254010,3.072300
59255010,3.062500
59257010,2.812600
59259010,2.989000
59260010,2.891000
59262010,2.856700
59264010,2.969400
59265010,3.077200
59267010,3.028200
59268010,3.180100
59270010,2.895900
59272010,2.802800
59273010,2.881200
59275010,3.052700
59277010,2.949800
59278010,3.087000
59280010,2.871400
59282010,2.930200
59283010,3.199700
59285010,3.155600
59286010,3.018400
59288010,2.817500
59290010,2.969400
59291010,3.047800
59293010,3.033100
59295010,2.925300
59296014,2.935100
59298010,2.695000
59299010,2.685200
59301010,2.665600
59303010,2.699900
59304010,2.548000
59306010,2.709700
59308010,2.797900
59309011,2.680300
59311010,2.587200
59312010,2.680300
59314010,2.572500
59316010,2.866500
59317010,2.944900
59319010,2.724400
59321010,2.773400
59322010,2.543100
59324010,2.562700
59325010,2.592100
59327010,2.587200
59329010,2.827300
59330010,2.719500
59332010,2.822400
59334010,2.842000
59335010,2.719500
59337010,2.587200
59339010,2.641100
59340010,2.636200
59342010,2.719500
59343010,2.724400
59345010,2.763600
59347010,2.807700
59348010,2.773400
59350010,2.930200
59352010,2.856700
59353010,2.616600
59355010,2.621500
59356010,2.557800
59358010,2.817500
59360010,2.597000
59361010,2.582300
59363010,2.680300
59365010,2.842000
59366011,2.714600
59368010,2.812600
59369010,2.675400
59371010,2.636200
59373010,2.557800
59374010,2.783200
59376010,2.685200
59378010,2.807700
59379010,2.577400
59381010,2.636200
59382010,2.851800
59384010,2.817500
59386010,2.817500
59387010,2.690100
59389010,2.768500
59391010,2.773400
59392010,2.680300
59394010,2.631300
59396010,2.802800
59397010,2.562700
59399010,2.719500
59400010,2.768500
59402010,2.846900
59404010,2.793000
59405010,2.680300
59407010,2.592100
59409010,2.592100
59410010,2.548000
59412010,2.572500
59413010,2.631300
59415010,2.797900
59417010,2.675400
59418010,2.753800
59420010,2.543100
59422010,2.680300
59423011,2.562700
59425010,2.670500
59426010,2.528400
59428010,2.832200
59430010,2.567600
59431010,2.734200
59433010,2.763600
59435010,2.734200
59436010,2.797900
59438010,2.763600
59439010,2.587200
59441010,2.797900
59443010,2.699900
59444010,2.699900
59446010,2.758700
59448010,2.734200
59449010,2.802800
59451010,2.695000
59453010,2.685200
59454010,2.724400
59456010,2.552900
59457010,2.778300
59459013,2.680300
59461010,2.886100
59462010,2.915500
59464010,2.856700
59466010,3.194800
59467010,3.062500
59469010,3.023300
59470010,2.856700
59472010,2.871400
59474010,2.969400
59475010,2.920400
59477010,2.944900
59479010,2.998800
59480011,3.038000
59482010,3.145800
59483010,3.091900
59485010,2.949800
59487010,2.871400
59488010,2.846900
59490010,2.993900
59492010,3.111500
59493010,2.920400
59495010,3.121300
59496010,2.886100
59498010,2.949800
59500010,3.155600
59501010,3.160500
59503010,2.984100
59505010,2.984100
59506010,2.998800
59508010,2.910600
59510010,2.886100
59511010,2.910600
59513010,2.886100
59514010,2.989000
59516010,3.121300
59518010,3.160500
59519010,3.067400
59521010,2.802800
59523010,3.033100
59524010,2.949800
59526010,3.018400
59527010,2.984100
59529010,3.057600
59531010,3.028200
59532010,2.969400
59534010,3.042900
59536010,2.905700
59537011,2.910600
59539010,2.886100
59540010,2.905700
59542010,3.057600
59544010,2.822400
59545010,3.013500
59547010,3.003700
59549010,3.116400
59550010,3.087000
59552010,3.062500
59553010,2.861600
59555010,2.940000
59557010,3.023300
59558010,2.984100
59560010,3.003700
59562010,3.096800
59563010,2.886100
59565010,3.057600
59567010,3.229100
59568010,3.155600
59570010,3.091900
59571010,2.905700
59573010,3.047800
59575010,2.842000
59576010,2.881200
59578010,3.126200
59580010,3.057600
59581010,2.949800
59583010,3.067400
59584010,3.091900
59586010,3.101700
59588010,3.008600
59589010,3.023300
59591010,2.954700
59593010,3.042900
59594011,3.038000
59596010,3.008600
59597010,3.018400
59599010,2.940000
59601010,3.023300
59602010,3.101700
59604010,2.935100
59606010,2.832200
59607010,2.856700
59609010,2.900800
59610010,2.925300
59612010,2.866500
59614010,3.082100
59615010,3.131100
59617010,3.101700
59619010,3.150700
59620010,3.023300
59622014,3.047800
59624010,2.636200
59625010,2.582300
59627010,2.572500
59628010,2.660700
59630010,2.631300
59632010,2.744000
59633010,2.871400
59635010,2.900800
59637010,2.641100
59638010,2.587200
59640010,2.641100
59641010,2.709700
59643010,2.513700
59645010,2.719500
59646010,2.660700
59648010,2.763600
59650010,2.842000
59651011,2.783200
59653010,2.562700
59654010,2.631300
59656010,2.724400
59658010,2.597000
59659010,2.812600
59661010,2.592100
59663010,2.714600
59664010,2.748900
59666010,2.729300
59667010,2.817500
59669010,2.729300
59671010,2.572500
59672010,2.601900
59674010,2.528400
59676010,2.665600
59677010,2.626400
59679010,2.734200
59681010,2.567600
59682010,2.768500
59684010,2.920400
59685010,2.773400
59687010,2.616600
59689010,2.758700
59690010,2.685200
59692010,2.744000
59694010,2.753800
59695010,2.641100
59697010,2.783200
59698010,2.812600
59700010,2.709700
59702010,2.797900
59703010,2.695000
59705010,2.562700
59707010,2.690100
59708011,2.763600
59710010,2.538200
59711010,2.763600
59713010,2.793000
59715010,2.748900
59716010,2.807700
59718010,2.690100
59720010,2.812600
59721010,2.753800
59723010,2.768500
59724010,2.646000
59726010,2.587200
59728010,2.758700
59729010,2.773400
59731010,2.621500
59733010,2.905700
59734010,2.699900
59736010,2.734200
59738010,2.690100
59739010,2.626400
59741010,2.548000
59742010,2.827300
59744010,2.626400
59746010,2.562700
59747010,2.685200
59749010,2.842000
59751010,2.802800
59752010,2.744000
59754010,2.523500
59755010,2.562700
59757010,2.724400
59759010,2.758700
59760010,2.577400
59762010,2.729300
59764010,2.822400
59765011,2.861600
59767010,2.778300
59768010,2.724400
59770010,2.601900
59772010,2.734200
59773010,2.763600
59775010,2.641100
59777010,2.744000
59778010,2.572500
59780010,2.739100
59781010,2.827300
59783010,2.876300
59785012,2.763600
59786010,3.072300
59788010,2.920400
59790010,2.900800
59791010,3.067400
59793010,3.042900
59795010,3.003700
59796010,2.895900
59798010,3.018400
59799010,3.155600
59801010,3.023300
59803010,3.077200
59804010,2.935100
59806010,2.910600
59808010,2.984100
59809010,2.866500
59811010,3.077200
59812010,2.895900
59814010,3.106600
59816010,3.087000
59817010,2.974300
59819010,2.959600
59821010,2.900800
59822011,2.989000
59824010,2.989000
59825010,2.876300
59827010,2.895900
59829010,2.915500
59830010,3.042900
59832010,3.087000
59834010,3.199700
59835010,3.145800
59837010,2.866500
59838010,2.842000
59840010,2.920400
59842010,2.876300
59843010,2.832200
59845010,3.087000
59847010,2.925300
59848010,3.077200
59850010,3.140900
59852010,3.072300
59853010,3.018400
59855010,2.920400
59856010,2.758700
59858010,2.915500
59860010,2.832200
59861010,3.062500
59863010,3.062500
59865010,3.101700
59866010,3.165400
59868010,3.175200
59869010,3.067400
59871010,3.028200
59873010,2.793000
59874010,2.900800
59876010,2.949800
59878010,2.881200
59879011,2.910600
59881010,2.900800
59882010,2.979200
59884010,2.998800
59886010,3.003700
59887010,2.935100
59889010,2.891000
59891010,2.954700
59892010,2.891000
59894010,2.984100
59895010,2.930200
59897010,3.091900
59899010,3.077200
59900010,3.062500
59902010,2.886100
59904010,3.042900
59905010,2.886100
59907010,2.895900
59909010,3.106600
59910010,3.062500
59912010,2.949800
59913010,3.106600
59915010,3.160500
59917010,3.121300
59918010,3.013500
59920010,2.949800
59922010,2.905700
59923010,3.028200
59925010,2.881200
59926010,3.018400
59928010,3.136000
59930010,2.998800
59931010,3.106600
59933010,3.131100
59935010,2.984100
59936011,3.042900
59938010,3.023300
59939010,2.812600
59941010,2.866500
59943010,2.954700
59944010,2.949800
59946010,2.998800
59948014,3.121300
59949010,2.655800
59951010,2.910600
59952010,2.631300
59954010,2.616600
59956010,2.739100
59957010,2.675400
59959010,2.660700
59961010,2.641100
59962010,2.665600
59964010,2.763600
59966010,2.846900
59967010,2.744000
59969010,2.832200
59970010,2.690100
59972010,2.528400
59974010,2.783200
59975010,2.817500
59977010,2.719500
59979010,2.837100
59980010,2.827300
59982010,2.734200
59983010,2.846900
59985010,2.636200
59987010,2.528400
59988010,2.724400
59990010,2.543100
59992010,2.753800
59993011,2.523500
59995010,2.650900
59996010,2.597000
59998010,2.695000
60000010,2.807700
60001010,2.876300
60003010,2.822400
60005010,2.601900
60006010,2.650900
60008010,2.646000
60009010,2.714600
60011010,2.650900
60013010,2.807700
60014010,2.650900
60016010,2.685200
60018010,2.724400
60019010,2.846900
60021010,2.758700
60023010,2.577400
60024010,2.783200
60026010,2.748900
60027010,2.695000
60029010,2.797900
60031010,2.768500
60032010,2.650900
60034010,2.856700
60036010,2.655800
60037010,2.753800
60039010,2.709700
60040010,2.739100
60042010,2.797900
60044010,2.734200
60045010,2.601900
60047010,2.753800
60049010,2.793000
60050011,2.699900
60052010,2.719500
60053010,2.601900
60055010,2.660700
60057010,2.606800
60058010,2.744000
60060010,2.773400
60062010,2.837100
60063010,2.719500
60065010,2.768500
60066010,2.827300
60068010,2.837100
60070010,2.626400
60071010,2.631300
60073010,2.636200
60075010,2.734200
60076010,2.523500
60078010,2.739100
60080010,2.592100
60081010,2.739100
60083010,2.881200
60084010,2.802800
60086010,2.822400
60088010,2.744000
60089010,2.719500
60091010,2.572500
60093010,2.597000
60094010,2.543100
60096010,2.562700
60097010,2.597000
60099010,2.915500
60101010,2.704800
60102010,2.739100
60104010,2.582300
60106010,2.724400
60107011,2.601900
60109010,2.543100
60110012,2.646000
60112010,2.905700
60114010,3.116400
60115010,2.930200
60117010,3.121300
60119010,2.905700
60120010,2.866500
60122010,2.974300
60123010,3.062500
60125010,3.018400
60127010,3.023300
60128010,3.077200
60130010,2.910600
60132010,2.959600
60133010,2.989000
60135010,3.033100
60137010,2.998800
60138010,2.891000
60140010,2.881200
60141010,2.925300
60143010,2.817500
60145010,3.096800
60146010,2.984100
60148010,3.155600
60150010,3.209500
60151010,2.940000
60153010,2.979200
60154010,2.876300
60156010,2.748900
60158010,3.023300
60159010,3.087000
60161010,2.856700
60163010,2.979200
60164011,2.886100
60166010,3.194800
60167010,3.057600
60169010,3.145800
60171010,2.984100
60172010,2.802800
60174010,2.993900
60176010,3.067400
60177010,2.905700
60179010,2.974300
60180010,2.920400
60182010,3.189900
60184010,3.013500
60185010,2.979200
60187010,3.008600
60189010,2.753800
60190010,2.851800
60192010,3.052700
60194010,2.910600
60195010,3.028200
60197010,3.033100
60198010,3.087000
60200010,3.106600
60202010,3.072300
60203010,3.018400
60205010,2.837100
60207010,2.866500
60208010,2.944900
60210010,3.072300
60211010,2.866500
60213010,3.062500
60215010,2.993900
60216010,3.038000
60218010,3.121300
60220010,3.018400
60221011,2.837100
60223010,2.959600
60224010,2.949800
60226010,2.895900
60228010,3.101700
60229010,2.998800
60231010,3.091900
60233010,3.229100
60234010,3.131100
60236010,2.910600
60237010,2.891000
60239010,2.925300
60241010,3.042900
60242010,3.111500
60244010,3.101700
60246010,2.989000
60247010,3.008600
60249010,3.194800
60251010,2.954700
60252010,3.003700
60254010,2.837100
60255010,2.964500
60257010,3.018400
60259010,2.920400
60260010,3.028200
60262010,2.998800
60264010,2.881200
60265010,3.111500
60267010,3.042900
60268010,2.949800
60270010,3.003700
60272010,3.062500
60273014,2.920400
60275010,2.587200
60277010,2.793000
60278011,2.704800
60280010,2.557800
60281010,2.685200
60283010,2.793000
60285010,2.783200
60286010,2.729300
60288010,2.675400
60290010,2.768500
60291010,2.695000
60293010,2.572500
60294010,2.631300
60296010,2.797900
60298010,2.851800
60299010,2.714600
60301010,2.876300
60303010,2.611700
60304010,2.690100
60306010,2.724400
60308010,2.812600
60309010,2.567600
60311010,2.567600
60312010,2.567600
60314010,2.567600
60316010,2.935100
60317010,2.788100
60319010,2.763600
60321010,2.543100
60322010,2.626400
60324010,2.802800
60325010,2.704800
60327010,2.597000
60329010,2.778300
60330010,2.768500
60332010,2.905700
60334010,2.763600
60335011,2.817500
60337010,2.557800
60338010,2.680300
60340010,2.739100
60342010,2.768500
60343010,2.636200
60345010,2.685200
60347010,2.562700
60348010,2.758700
60350010,2.886100
60351010,2.846900
60353010,2.572500
60355010,2.739100
60356010,2.670500
60358010,2.817500
60360010,2.690100
60361010,2.797900
60363010,2.660700
60365010,2.812600
60366010,2.881200
60368010,2.641100
60369010,2.832200
60371010,2.788100
60373010,2.523500
60374010,2.557800
60376010,2.548000
60378010,2.597000
60379010,2.601900
60381010,2.817500
60382010,2.744000
60384010,2.846900
60386010,2.631300
60387010,2.523500
60389010,2.523500
60391010,2.621500
60392011,2.793000
60394010,2.817500
60395010,2.768500
60397010,2.557800
60399010,2.876300
60400010,2.719500
60402010,2.753800
60404010,2.665600
60405010,2.543100
60407010,2.709700
60408010,2.709700
60410010,2.704800
60412010,2.616600
60413010,2.748900
60415010,2.665600
60417010,2.900800
60418010,2.900800
60420010,2.616600
60422010,2.695000
60423010,2.646000
60425010,2.827300
60426010,2.606800
60428010,2.788100
60430010,2.807700
60431010,2.562700
60433010,2.704800
60435010,2.611700
60436012,2.709700
60438010,2.920400
60439010,2.993900
60441010,2.974300
60443010,2.944900
60444010,3.028200
60446010,2.974300
60448010,3.038000
60449011,3.150700
60451010,3.101700
60452010,2.895900
60454010,2.837100
60456010,2.989000
60457010,2.861600
60459010,2.871400
60461010,2.940000
60462010,3.028200
60464010,2.935100
60465010,3.023300
60467010,3.052700
60469010,3.013500
60470010,2.993900
60472010,3.067400
60474010,3.057600
60475010,3.111500
60477010,2.891000
60479010,3.052700
60480010,2.915500
60482010,3.008600
60483010,3.013500
60485010,2.891000
60487010,2.812600
60488010,2.935100
60490010,2.817500
60492010,3.008600
60493010,3.028200
60495010,3.101700
60496010,3.057600
60498010,3.072300
60500010,3.180100
60501010,3.013500
60503010,2.866500
60505010,3.018400
60506011,2.905700
60508010,3.023300
60509010,3.028200
60511010,2.871400
60513010,2.940000
60514010,2.905700
60516010,3.160500
60518010,2.984100
60519010,3.101700
60521010,2.802800
60522010,2.846900
60524010,2.866500
60526010,3.047800
60527010,3.028200
60529010,2.861600
60531010,3.145800
60532010,3.008600
